	zscore	H_statistic	H_pvalue	S0S2_pvalue	S0S3_pvalue	S0S4_pvalue	S0S1_pvalue
Trappc2l	1.6839426755905151	18.162850492634497	0.00040710878399880006	0.001990398468165985	0.001474025649846475	0.0008489042015694325	1.0
Srsf7	1.6989415884017944	18.10478105050346	0.0004184957436680327	0.00368693717211917	0.0059824062591908615	0.009766035878161161	1.0
Smarcad1	1.724129557609558	18.096754293071054	0.00042009444450039025	0.00016715551460985668	0.00497603588130473	0.0003008801713352494	1.0
Cog8	1.6679062843322754	18.088247322959273	0.00042179541950163946	0.0007631118756674314	0.0007631118756674314	0.002557723205961033	1.0
Mbtd1	1.6003180742263794	18.0418942307048	0.00043118480020745107	0.004719766042385576	0.0004700191539666125	0.0018303191935861675	1.0
Mrpl50	1.7320045232772827	18.01431629507536	0.00043686935677939606	8.048708507795483e-05	0.0011840714157484433	8.048708507795483e-05	1.0
Trp53rkb	1.7179231643676758	17.995341755030303	0.00044082373604219065	0.002308515690937976	0.003936431564568534	0.0005887104098855958	1.0
Zfp277	1.7075806856155396	17.990542506068042	0.00044182954798745454	0.0008487838652018635	0.0024705522000686183	0.0024705522000686183	1.0
Zcchc7	1.7091442346572876	17.98458476274108	0.00044308132898335446	0.0007124379032848189	0.0007124379032848189	0.0021302775532851263	1.0
Specc1	1.7211825847625732	17.97328685392496	0.00044546482443443675	0.003975233038756523	0.006109195602301617	0.0008888734370907795	1.0
Ndufs2	1.698811650276184	17.947354417193417	0.0004509840616085647	0.002127454889139462	0.0070490840216542155	0.0070490840216542155	1.0
Snx13	1.6072026491165161	17.939159895746272	0.0004527422110478034	0.0012905896727977869	0.00026416981179137606	0.0023728590887765314	1.0
Fam117a	1.6975916624069214	17.923529301633113	0.00045611470323537323	0.0013487918666794494	0.004050622534032419	0.004050622534032419	1.0
Fcrla	1.693451166152954	17.892658330205162	0.00046284905341661254	0.0002202875395420745	0.0002202875395420745	0.0002202875395420745	1.0
Serbp1	1.7304155826568604	17.850302927650972	0.0004722498275595943	0.00013406073198531863	0.0012276617015185756	0.00013406073198531863	1.0
Nptn	1.641273021697998	17.815176679140635	0.00048018992008229096	0.008716161509751444	0.001607645949297997	0.002238603666178187	1.0
Bptf	1.6753631830215454	17.75835761948394	0.0004933154885634021	0.0006174434965179853	0.0006174434965179853	0.0016975047542707525	1.0
Zfp212	1.7235835790634155	17.756209575563588	0.0004938186372769921	9.863583797830077e-05	0.004913019262491988	9.863583797830077e-05	1.0
Dnajb11	1.7221461534500122	17.74862523707903	0.000495599245166632	0.00014027665050646645	0.00046340107885854627	0.00014027665050646645	1.0
Kat7	1.7000046968460083	17.717397217745592	0.0005029982819806703	0.0002103985650570682	0.0002103985650570682	0.00023039051840885113	1.0
Stt3a	1.654395580291748	17.714341449739656	0.0005037281756048445	0.0012611696553404765	0.0012611696553404765	0.005519196138171071	1.0
Fam96b	1.6524006128311157	17.688936619264762	0.0005098372246417253	0.0017501234744403474	0.0005511242260977934	0.0005511242260977934	1.0
Arhgef7	1.6723309755325317	17.58984601431086	0.0005343774432137776	0.0002858706055679334	0.0002858706055679334	0.0002858706055679334	1.0
Ptp4a2	1.7034341096878052	17.486372775038255	0.0005612568813195647	0.0001965869739411668	0.0001965869739411668	0.0001965869739411668	1.0
Tbck	1.7235721349716187	17.4834908853434	0.0005620244455354746	0.0003488617167736287	0.002648185405417778	0.0009053894383985834	1.0
Ccl25	1.6582393646240234	17.47918894027099	0.000563172169974028	0.0003219767181264891	0.00729643224301545	0.0007862193689981192	1.0
Kansl1	1.654098391532898	17.459562200405806	0.0005684380596269385	0.0009921521554531658	0.00042806265836740123	0.0020314477208362067	1.0
Phrf1	1.6044057607650757	17.45563782964928	0.0005694968323657042	0.0017806326038568318	0.00047616851009253913	0.003987116997250536	1.0
Srp72	1.7030445337295532	17.417796044286877	0.00057980745239382	0.0004117462599533032	0.0005721725283685469	0.0005721725283685469	1.0
Llph	1.6975247859954834	17.404498720410476	0.0005834744117638028	0.0002868440855494562	0.0002868440855494562	0.0002868440855494562	1.0
Ndufab1	1.7285912036895752	17.404271230726273	0.0005835373459957616	0.00014833854735939983	0.005175448901888035	0.00014833854735939983	1.0
Mpv17	1.6858651638031006	17.400565955641778	0.0005845633479753739	0.00032191683024032836	0.0002591669897475962	0.0002591669897475962	1.0
Tbc1d9	1.7282936573028564	17.385314531008238	0.000588805428646172	0.00023084974481382727	0.0006702694851310267	0.0002204782970007236	1.0
Lrrc59	1.682358980178833	17.284157912152757	0.0006177264510505184	0.00034752710687995056	0.00034752710687995056	0.000676681962836622	1.0
Metap2	1.7252681255340576	17.268662360033566	0.0006222796857401787	0.0003390030064672034	0.0003390030064672034	0.0003390030064672034	1.0
Coa5	1.7044566869735718	17.23642504116992	0.0006318595074270699	0.000692835300955004	0.0024885377204671485	0.0022043637334891197	1.0
Taf3	1.726465106010437	17.182081100848325	0.0006483415920757449	0.00023698403292874969	0.0019258069614161368	0.0003536655542274684	1.0
Fam168b	1.6926218271255493	17.02509632925161	0.0006983925252564857	0.00030150213379415765	0.00030150213379415765	0.0003212504743536005	1.0
Tars	1.7219219207763672	16.94863484444829	0.0007241427880838368	0.00021784192092848612	0.00069579036865128	0.00021784192092848612	1.0
Lsm1	1.72287917137146	16.918846843575444	0.0007344280723907169	0.0006057853988237216	0.009603665034568743	0.0003394576627359956	1.0
Emc6	1.7278255224227905	16.913241859508222	0.000736379541234174	0.0001704480076752721	0.0015621690470179667	0.0001704480076752721	1.0
Golim4	1.5293605327606201	16.856060414947578	0.0007565850045477307	0.009397127401544683	0.0030661990886527296	0.0030661990886527296	1.0
Parg	1.7020269632339478	16.846278074942568	0.0007600964288557707	0.0006017451316887371	0.0006314646326586656	0.0006314646326586656	1.0
Pomt1	1.7252893447875977	16.82921403770051	0.0007662604609307752	0.00017989889355532476	0.0006877157514584933	0.00017989889355532476	1.0
Ndnl2	1.725028395652771	16.802582371889486	0.0007759799928285388	0.000229480574263602	0.0007471524192592717	0.000229480574263602	1.0
Rps19bp1	1.6963549852371216	16.793277278313955	0.0007794047905075616	0.0005077340674973785	0.0005077340674973785	0.00046747974517296714	1.0
Ppp2r2a	1.7119090557098389	16.675339077011454	0.0008241364257968159	0.0011915072880164155	0.0014993540592342252	0.0020153717747738455	1.0
Phf3	1.6776983737945557	16.553872226157893	0.0008728730617210747	0.00027040343173764315	0.0004088077405137321	0.00027040343173764315	1.0
Pbrm1	1.6413143873214722	16.500609526598296	0.0008951368926622294	0.0005521816705055993	0.0004658584555989717	0.0005521816705055993	1.0
Srsf6	1.699363350868225	16.47675206499739	0.0009052913791487445	0.0002713135258658664	0.0002713135258658664	0.0002713135258658664	1.0
Mrpl57	1.671000599861145	16.41209458515091	0.0009333905529968529	0.0030985062510110995	0.005764305922180652	0.007563840018072312	1.0
0610009L18Rik	1.7114207744598389	16.364588748771663	0.0009545863761844495	0.0005872692505445603	0.001336995311341832	0.0011071336012138334	1.0
Tapbpl	1.5405642986297607	16.34017060926837	0.0009656664166018524	0.006795966846063052	0.0003690727782574938	0.006795966846063052	1.0
Eapp	1.6597591638565063	16.269500905761642	0.0009984586644002373	0.000676073048661107	0.000676073048661107	0.0008870614710630566	1.0
Zfp207	1.6478508710861206	16.223963435694298	0.001020172527753499	0.0014492389740101272	0.0014492389740101272	0.004681736746639115	1.0
Atad1	1.7203494310379028	16.146979519439885	0.001057952850540648	0.0006703770495655999	0.0019697335914837235	0.001367243126552562	1.0
Usp50	1.7241089344024658	16.12626784277008	0.0010683522926355183	0.0005471587602662594	0.008902152452686583	0.001066465764945252	1.0
Txlnb	1.720629334449768	16.120561456179015	0.0010712352942821189	0.0004515808656032722	0.004437908897465959	0.0007428261008817132	1.0
Clk3	1.6927845478057861	16.119701145218826	0.001071670613435838	0.0005054100482706456	0.0005054100482706456	0.0005054100482706456	1.0
Gm6377	1.7073602676391602	16.114997356736758	0.001074053848196052	0.00705975109430521	0.00705975109430521	0.0020573834957293004	1.0
Rnf215	1.7019822597503662	16.110260358936614	0.0010764592278780692	0.00034805318806535503	0.00034805318806535503	0.00034805318806535503	1.0
2410089E03Rik	1.7150492668151855	16.106475210379454	0.0010783851166409634	0.0010907388423611818	0.008855322297463948	0.0032736569132818636	1.0
Eif3d	1.7127920389175415	16.105323921793826	0.0010789715722028077	0.002407340281579111	0.002407340281579111	0.0013430690265230072	1.0
Hspa13	1.6767890453338623	16.097900546448248	0.0010827605818728536	0.004839363737001484	0.0016301738748130614	0.0016301738748130614	1.0
Ppp1r7	1.6836289167404175	16.04002237436878	0.0011127592062834689	0.0013285276880997347	0.0013285276880997347	0.002351493967299878	1.0
Cables2	1.693159580230713	15.982265942632447	0.001143517268579972	0.0008935681451716927	0.0008935681451716927	0.0008786201962012293	1.0
Tex2	1.711792230606079	15.981714112849065	0.0011438151789300098	0.0010996776054434233	0.0024953402341040365	0.0024953402341040365	1.0
Sh2b1	1.6865777969360352	15.956349093479181	0.0011575922194483367	0.0011797614323095942	0.0011797614323095942	0.0018635744240453678	1.0
Brms1	1.726818323135376	15.929664920145553	0.001172263626204186	0.0004658265021593122	0.003262026436746011	0.0006759010621797166	1.0
Erlin2	1.671589970588684	15.910937934928906	0.0011826701439088146	0.0005493808155765399	0.0005493808155765399	0.0005493808155765399	1.0
0610043K17Rik	1.6969932317733765	15.89201874958293	0.00119327660513993	0.003541822127224098	0.008478171804779925	0.008478171804779925	1.0
Timm22	1.6969932317733765	15.89201874958293	0.00119327660513993	0.003541822127224098	0.008478171804779925	0.008478171804779925	1.0
Bag4	1.72272527217865	15.872541247004609	0.0012042947371671065	0.0005035249634682947	0.00112133938496743	0.0005174907938864579	1.0
Cog7	1.7032564878463745	15.792294317361751	0.0012507646232267286	0.002487447381703237	0.005362980250850535	0.005362980250850535	1.0
Supt16	1.7313677072525024	15.79175523598025	0.0012510827415602272	0.0005790391541227325	0.008437427360751646	0.0004765332549598448	1.0
Bsg	1.6798676252365112	15.764174366789126	0.0012674661769444073	0.0005293929873789596	0.0005293929873789596	0.0005293929873789596	1.0
Il12a	1.6102290153503418	15.751160704089667	0.0012752702659736207	0.0019147636390659322	0.0019147636390659322	0.006046011678647645	1.0
Itpr1	1.7153687477111816	15.748165228510922	0.0012770733487197459	0.004315592138662935	0.0044890207840642595	0.001520090054920216	1.0
Zfp869	1.7141990661621094	15.732040096424143	0.0012868232065632447	0.0004078558477472352	0.0006194551423301325	0.0004078558477472352	1.0
Sugp2	1.7121806144714355	15.71700933554411	0.0012959778941034306	0.0004356454259430098	0.0006271187932971283	0.0004356454259430098	1.0
Rbm38	1.7182878255844116	15.682239416034907	0.0013174034952065422	0.0006591171727606132	0.0006591171727606132	0.0006591171727606132	1.0
Slc20a1	1.6242927312850952	15.624853200763809	0.0013535372058009422	0.0007519280811820948	0.0007267630032507712	0.0007519280811820948	1.0
Mrps14	1.7063027620315552	15.60944874067041	0.0013634031155518658	0.0002710017273724787	0.004853762103790071	0.0002710017273724787	1.0
Atf5	1.5279009342193604	15.572734378542066	0.001387205863020873	0.004537911232782749	0.0008614721834872487	0.002855289702019981	1.0
March1	1.5878088474273682	15.517841289088782	0.0014235657548302477	0.005771757001294592	0.0005523044231950432	0.005908767805040587	1.0
Btf3l4	1.7103079557418823	15.514965309555514	0.0014254965991239129	0.0005149107527479988	0.0005370952784769441	0.0005149107527479988	1.0
Ccdc124	1.708954095840454	15.501044587385547	0.0014348793475048327	0.002043753920020484	0.003015306745643338	0.003328037838894004	1.0
Fam195b	1.715447187423706	15.496778924842127	0.0014377667099921578	0.0005315997148989174	0.0005315997148989174	0.0005315997148989174	1.0
N4bp2l1	1.642551064491272	15.460332904087673	0.00146267276259488	0.005681944371084519	0.0012978956832964067	0.0028809229739482876	1.0
Cdk9	1.6452548503875732	15.311787593926834	0.0015686905203596358	0.0030987796726841357	0.0009729582825733736	0.004947917003925656	1.0
Thrap3	1.6543482542037964	15.310849253819407	0.001569383892028082	0.005788850924130131	0.0011319072257033613	0.003339993055602892	1.0
2310011J03Rik	1.6548614501953125	15.279125184674577	0.0015930057022398552	0.002892059823542886	0.001214859404257129	0.0052645471685008995	1.0
Wdr61	1.691870927810669	15.274674074066395	0.001596348110820867	0.0009574730496513731	0.0009366839427400167	0.0009366839427400167	1.0
0610012G03Rik	1.6932326555252075	15.26376750377694	0.0016045674708755244	0.007300002359027034	0.00522586920318385	0.003846161129952904	1.0
Psmc5	1.715109944343567	15.258505938346364	0.0016085476705364559	0.008670034416337614	0.008670034416337614	0.003956580077486373	1.0
Qk	1.6319748163223267	15.256894811954151	0.0016097683923052427	0.0015856136793181343	0.0014114679927882574	0.002891491275964822	1.0
Uba3	1.7294150590896606	15.249806121458072	0.0016151502961280172	0.0004553655151609556	0.0030581081571070755	0.0004553655151609556	1.0
Mecp2	1.6242530345916748	15.234139939367084	0.0016271078514817445	0.003648121294391939	0.0006792871382234766	0.00397677062817295	1.0
Psmb1	1.6537257432937622	15.189892327587318	0.001661357302229682	0.0009701106790266004	0.0009216300762495972	0.0009701106790266004	1.0
Isg20l2	1.7125334739685059	15.183234637112497	0.0016665721692053898	0.0006291788711724087	0.0007795095739547232	0.0006291788711724087	1.0
Gm12589	1.6622822284698486	15.147556834896342	0.0016947960133492106	0.0037659673542486515	0.001943104738676204	0.001943104738676204	1.0
Commd8	1.6696828603744507	15.141603134044855	0.0016995517968001297	0.006111329834152258	0.002366533875821021	0.002366533875821021	1.0
Hipk3	1.6070975065231323	15.110429560056685	0.0017246700841315845	0.0016320175073917093	0.000973836999381402	0.0020261769707688075	1.0
Gm15859	1.7013554573059082	15.064850201984505	0.0017620602733977332	0.001502478432329076	0.001724877789331523	0.001724877789331523	1.0
A830080D01Rik	1.6583058834075928	15.056781352558204	0.0017687626925913709	0.002300826167014743	0.0011730737662443054	0.0011730737662443054	1.0
Eri1	1.7262861728668213	15.018880347017648	0.0018005852825128431	0.000862436702624922	0.0036390693728536897	0.001342042030033917	1.0
Pmpcb	1.6389721632003784	14.984481955493656	0.0018299583369605224	0.009933816612571138	0.0035345884459278072	0.0035345884459278072	1.0
Anapc11	1.7185032367706299	14.962881432363597	0.0018486456467898924	0.0023335318304666	0.00887943981686168	0.00659756300508686	1.0
Dido1	1.6998207569122314	14.907405998759232	0.0018975111323706814	0.0007024921124009293	0.0007024921124009293	0.0007024921124009293	1.0
Kdm1a	1.644665241241455	14.804495138462407	0.001991577432565676	0.0012596574676022637	0.0009430973772124078	0.0009430973772124078	1.0
Bloc1s3	1.724333643913269	14.787743722021128	0.0020073208893460716	0.00047082385887084634	0.0019313846474535764	0.00047082385887084634	1.0
Maea	1.6597505807876587	14.77763743423388	0.0020168786993864903	0.0019645651703900867	0.0019645651703900867	0.0037982545800605335	1.0
Kdm2b	1.7076983451843262	14.761745010171172	0.002032000001931644	0.000718199868688277	0.0011175003530758186	0.000718199868688277	1.0
Sltm	1.7177506685256958	14.728251297733614	0.0020642377287495993	0.00041691315676539736	0.004923870192629607	0.00041691315676539736	1.0
Ddx52	1.705344796180725	14.724884235806359	0.002067506454051985	0.0008110981072367298	0.0009107150807341124	0.0008110981072367298	1.0
Gm26518	1.6482146978378296	14.692821331204215	0.00209889126570075	0.0017526100959494978	0.0009740998269597776	0.0017526100959494978	1.0
Ubash3b	1.7039587497711182	14.678878460564802	0.002112686236199158	0.0008220838654054988	0.0008220838654054988	0.0008220838654054988	1.0
Ankrd37	1.6876816749572754	14.66526749940112	0.0021262395393743393	0.002956487164668527	0.002956487164668527	0.0023106186997700288	1.0
Nek6	1.6286388635635376	14.652523937827377	0.0021390072604211786	0.0042150958984402175	0.0011461321610238397	0.0032832469424986057	1.0
Ube2j2	1.6120402812957764	14.578897789359605	0.002214275521634974	0.005566992372603813	0.0013240390108057725	0.0038894376733059686	1.0
Atad2	1.7284095287322998	14.56464432448207	0.00222914746055761	0.000571513897964457	0.0029811754599680367	0.000571513897964457	1.0
Bcl6	1.6531260013580322	14.558658819431033	0.0022354221734878247	0.003877994238068322	0.0020602912495585077	0.0020602912495585077	1.0
Znhit3	1.7168313264846802	14.517252331864157	0.0022793115929519757	0.0013982377443528217	0.002492057166625109	0.002162695446130075	1.0
Hagh	1.7159395217895508	14.507665807629769	0.0022895941624690554	0.0014071806032290974	0.0025045199570684815	0.002178203414623769	1.0
Actr10	1.564571738243103	14.476298555745245	0.0023235614057567707	0.008191548158531976	0.0008580770232018729	0.008191548158531976	1.0
Kpna6	1.6961077451705933	14.45418823373905	0.0023478041739313825	0.006076352602383531	0.005878846366027688	0.003795484889797707	1.0
Nrde2	1.7153984308242798	14.440427770833596	0.002363018202855911	0.002190579217148228	0.006338300550046729	0.005012239155422752	1.0
Polr2k	1.691024899482727	14.406700877285125	0.0024007224189246095	0.0019855593229648593	0.0019855593229648593	0.0037921268463201414	1.0
Zfat	1.7281503677368164	14.397919579498472	0.002410636745510482	0.0009428737770787595	0.00950116224214339	0.0010179565625354646	1.0
Uqcc1	1.7219219207763672	14.353317956660245	0.0024616233101977434	0.0008541756836438697	0.0017190027215797906	0.0008541756836438697	1.0
Tnik	1.7219219207763672	14.353317956660245	0.0024616233101977434	0.0008541756836438697	0.0017190027215797906	0.0008541756836438697	1.0
Hspd1	1.7219617366790771	14.35139302809133	0.0024638477051117853	0.0028864619582769893	0.0036428278933898686	0.0016557103312795068	1.0
Dync1h1	1.7180826663970947	14.335419457442326	0.002482383367839126	0.0014664443087297919	0.003490444016651717	0.0023518675119579384	1.0
Chkb	1.5854859352111816	14.333357338465905	0.002484786294376063	0.003041206506106427	0.001308595292345523	0.003654825393388295	1.0
Lsmem1	1.69992995262146	14.328524618643751	0.0024904267584024736	0.001209794057939126	0.001209794057939126	0.001209794057939126	1.0
Inhba	1.7179352045059204	14.328499180784151	0.002490456481519417	0.0019915509090474197	0.001896540892426866	0.001896540892426866	1.0
Ctdspl2	1.71297025680542	14.318757511848181	0.002501865123340931	0.001971556979211823	0.0058861032947087975	0.004099355957863404	1.0
Slc39a7	1.7130182981491089	14.30831641863782	0.002514150398335971	0.0020661049423404466	0.0027028595814157174	0.0014441652325662161	1.0
Snrnp40	1.693732500076294	14.270213463771059	0.0025594928319438164	0.0008502227097447825	0.0008502227097447825	0.0008502227097447825	1.0
Coa4	1.70273756980896	14.268375238250817	0.0025617006954435037	0.0014644181508193283	0.0014644181508193283	0.0014644181508193283	1.0
Psmc4	1.6961545944213867	14.222818349871774	0.002617025568757079	0.0008235542733171961	0.0008235542733171961	0.0008235542733171961	1.0
Zfp830	1.6355781555175781	14.200643142606287	0.0026443823513326694	0.003059666385387693	0.001413033297354493	0.003641998440338305	1.0
Gm10634	1.7224340438842773	14.19760102975758	0.002648157342881391	0.000719220881289206	0.0017197105936494405	0.000719220881289206	1.0
Map4	1.675337314605713	14.187350739666883	0.002660916404360102	0.001592988059955721	0.001592988059955721	0.0019261760402916543	1.0
Fut7	1.7130547761917114	14.169510849023407	0.002683268098146524	0.0021324419493357347	0.003467581528177518	0.003467581528177518	1.0
Narfl	1.6989713907241821	14.092488785634178	0.002781924879473872	0.0025995780891790205	0.002800936726226957	0.002800936726226957	1.0
Prpf39	1.6540069580078125	14.08580856760319	0.002790649036802834	0.00725232417829844	0.002236301993433324	0.004312526133797589	1.0
Tmed9	1.7296215295791626	14.06489220448705	0.0028181408910131537	0.0009241806539576138	0.002321584938957702	0.0009241806539576138	1.0
Khdrbs1	1.7250841856002808	13.980392645630419	0.0029319635832300655	0.0012930324836047074	0.003934951788005248	0.0014919508301153945	1.0
Ppil2	1.6862871646881104	13.97344330990185	0.002941524732040826	0.0014063784189529633	0.0014063784189529633	0.0014063784189529633	1.0
Hs2st1	1.7292892932891846	13.966779704469642	0.002950721776315687	0.0008471438335593721	0.009509133894267646	0.0008471438335593721	1.0
Map4k5	1.7037968635559082	13.961034818758177	0.0029586736803350316	0.004352104179085839	0.00696435250656708	0.00696435250656708	1.0
Ranbp10	1.6873584985733032	13.945899349304208	0.0029797255673904657	0.0018820054180844362	0.001499254976707927	0.001499254976707927	1.0
Gm26632	1.7190601825714111	13.8881171333874	0.003061468481203535	0.001779649198213145	0.002495965594593113	0.001588465830068081	1.0
U2af2	1.6981620788574219	13.882128115179315	0.0030700670194813064	0.002350020259241738	0.002350020259241738	0.003090217897795687	1.0
Klf4	1.580081820487976	13.844647602689017	0.0031244244919669422	0.006979543180559643	0.0030740588740278923	0.0030740588740278923	1.0
Emc3	1.6759225130081177	13.77450676669792	0.003228723103352949	0.0041255314698561505	0.0024309407531795087	0.0024309407531795087	1.0
Daam1	1.7265405654907227	13.760347588725132	0.003250192332146314	0.0027898188240652743	0.005167000122495853	0.0018370903799816	1.0
Bloc1s4	1.6051768064498901	13.750916356366199	0.003264571097479479	0.007148157657490741	0.002703151694705299	0.004316948018368455	1.0
Dctn2	1.7248344421386719	13.662145125166365	0.0034030364149332994	0.0012008421571540063	0.0019155751597091802	0.0012008421571540063	1.0
Myo1f	1.6514002084732056	13.641745558206942	0.0034356687098054486	0.005527727439827425	0.008597893375827795	0.008597893375827795	1.0
Zbtb24	1.6601314544677734	13.598381227964564	0.003506069948092039	0.006577661797969669	0.0029944208629480115	0.0029944208629480115	1.0
Armt1	1.6429191827774048	13.557880521191333	0.003573111690603698	0.003934550015621022	0.0033997216253747724	0.00696406415817959	1.0
Mkrn1	1.6177220344543457	13.541172650628726	0.003601137101184929	0.0056046125414121245	0.0015957184166328867	0.0056046125414121245	1.0
Gm17586	1.722943902015686	13.474788331294313	0.003714655685248653	0.003246833928179333	0.005795951250437457	0.0021554807638461118	1.0
Ctps2	1.7211400270462036	13.460024367051139	0.0037403801137600415	0.0017061335658873134	0.002814722534483652	0.0017061335658873134	1.0
Hnrnpm	1.6372095346450806	13.428567921293864	0.0037957789603666617	0.009801267530817026	0.0021650787487920895	0.007657920948186617	1.0
Ppm1a	1.69181227684021	13.426614185883787	0.003799246412953847	0.002338524178270213	0.002338524178270213	0.0029185418709582736	1.0
Apopt1	1.7160683870315552	13.376132079924403	0.0038899366888066455	0.0031890299910302244	0.003474066385445938	0.0024067975966746073	1.0
Hdgf	1.7317099571228027	13.36216769855839	0.003915399737223845	0.0009083904925523439	0.004381135701605056	0.0009083904925523439	1.0
Paip2b	1.698272466659546	13.357913045579389	0.003923190540856531	0.0032319728028682108	0.0035069737573721776	0.002435473017984149	1.0
Alkbh1	1.6996220350265503	13.351824683627308	0.00393436579883356	0.0014645406633755134	0.0014645406633755134	0.0014645406633755134	1.0
Mrpl20	1.7127166986465454	13.35154458273286	0.00393488068487055	0.0013579938645771098	0.0013579938645771098	0.0013579938645771098	1.0
Gm17173	1.7285223007202148	13.326108249073085	0.0039819173483152176	0.0014023568163238978	0.004379126120963243	0.0014023568163238978	1.0
Pcnp	1.6512492895126343	13.276578592081686	0.004075110174229659	0.0032296025659465243	0.0029719557101955288	0.004347967655185207	1.0
Tmem183a	1.6610091924667358	13.228641574185337	0.004167361548018905	0.0028151387819895985	0.0021861184979884976	0.0028151387819895985	1.0
Cog1	1.6498123407363892	13.227628169012046	0.004169333923084089	0.0025986560093738792	0.0023580781053259546	0.0025986560093738792	1.0
Rnf146	1.6964079141616821	13.200453969761584	0.004222568634394931	0.0018684281358817571	0.0018684281358817571	0.0019469403929994406	1.0
Tmem11	1.7207621335983276	13.18132092627622	0.00426045367108402	0.0024570108740909983	0.004260425175502314	0.003204544925184647	1.0
Eno3	1.7206834554672241	13.149777207666217	0.004323648796451657	0.0013255088047873726	0.0025005575816337763	0.0013255088047873726	1.0
Hsf1	1.7203044891357422	13.136431496566669	0.0043506642705836195	0.0013332928357349782	0.0025130793026799845	0.0013332928357349782	1.0
Pcm1	1.6750932931900024	13.1185290496882	0.004387166403766923	0.008354528881264376	0.003942556157991962	0.003942556157991962	1.0
Zfp746	1.7136024236679077	13.118213576930001	0.0043878123461066785	0.0016234227332176088	0.0016234227332176088	0.0016234227332176088	1.0
Sfxn1	1.7042338848114014	13.017691151781904	0.004598503083078821	0.004707208291725938	0.004707208291725938	0.0035247284827863664	1.0
Commd6	1.705912709236145	12.976311102632963	0.004688115093205388	0.001806848557907986	0.001806848557907986	0.001806848557907986	1.0
Scaf11	1.7268201112747192	12.959626164536973	0.004724734650472239	0.0012271116860993773	0.006721572440965425	0.0012271116860993773	1.0
Atg101	1.7308987379074097	12.751693029429989	0.005205545110094911	0.0014944209661957575	0.0031007674602596233	0.0014944209661957575	1.0
Wdfy1	1.687009572982788	12.713843232613288	0.005298133170688767	0.006277927442358796	0.00420036327010454	0.00420036327010454	1.0
Mettl14	1.712821125984192	12.662208968362492	0.005427072472634686	0.0038600613546844183	0.004669174624764389	0.004669174624764389	1.0
Tob2	1.619115948677063	12.653486727593165	0.005449157687212485	0.008929710662281924	0.002371007905315441	0.008929710662281924	1.0
Zwint	1.726003646850586	12.64631311610269	0.005467388280033475	0.0017411278811157618	0.00909509996936361	0.0017411278811157618	1.0
Sec24c	1.7050050497055054	12.593926270197763	0.0056023623215188095	0.00537472369727986	0.008495430034423745	0.008495430034423745	1.0
Mkks	1.7283365726470947	12.567763190443587	0.005670999701117205	0.001400541748276821	0.00520700810775116	0.001400541748276821	1.0
Gmfb	1.7131959199905396	12.496682876713052	0.005861701534357354	0.0032450829977546756	0.0032450829977546756	0.0032450829977546756	1.0
Gm13157	1.7042609453201294	12.480020720006518	0.005907314021334887	0.00396539611025744	0.00396539611025744	0.00396539611025744	1.0
Rrnad1	1.7226805686950684	12.420300569103452	0.0060736988963928035	0.0025945597495679986	0.005834183797306903	0.0025945597495679986	1.0
Glt8d1	1.7223817110061646	12.41903338835958	0.0060772790956163895	0.007801626823737494	0.008599837165318659	0.00480511319714253	1.0
Gm38394	1.703924536705017	12.41316750710359	0.00609387932601439	0.007192092244003231	0.008814692690491892	0.008814692690491892	1.0
Sart3	1.711677074432373	12.389774314633915	0.006160528232391099	0.0026600844078627224	0.002734492700300017	0.0026600844078627224	1.0
Cant1	1.6730411052703857	12.388866786888746	0.006163128313824878	0.005513168109923699	0.005513168109923699	0.005513168109923699	1.0
Rab18	1.648882269859314	12.380869611841945	0.006186087296709004	0.004899381406793855	0.004899381406793855	0.007028004056241225	1.0
Gnptab	1.7183952331542969	12.365043351881102	0.006231772197250234	0.002471910388614501	0.0034823419546867146	0.002471910388614501	1.0
Herpud2	1.6625033617019653	12.355099942448806	0.006260645788107215	0.0033320683284327876	0.0033320683284327876	0.0033320683284327876	1.0
Plaa	1.7206581830978394	12.353900729602751	0.006264136976417599	0.00326270538295033	0.004648188728570616	0.00326270538295033	1.0
Pcf11	1.6637324094772339	12.292033186611562	0.006446882476840511	0.0035858295974159683	0.0035858295974159683	0.004397377926150461	1.0
Fam210a	1.725472331047058	12.27748367639008	0.006490618686872307	0.002007011770314715	0.0033866857410810073	0.002007011770314715	1.0
Cnot3	1.6468688249588013	12.270022595703578	0.006513160511875791	0.004623637008796598	0.004128324553869838	0.00469000666246062	1.0
Rps15a	1.7301441431045532	12.232414350190169	0.00662796789108001	0.0024283966298197283	0.0024283966298197283	0.0024283966298197283	1.0
H2afx	1.6699943542480469	12.221240504710698	0.0066624622633130156	0.006481344622141273	0.004411593178091305	0.004411593178091305	1.0
Yrdc	1.6948579549789429	12.218790300713442	0.0066700498834414805	0.0074622739134205494	0.007345405494982418	0.007345405494982418	1.0
Dnajc2	1.7107751369476318	12.18932594620863	0.006761964554681129	0.0023263638647491496	0.004527491832661594	0.0023263638647491496	1.0
Tvp23b	1.7273391485214233	12.173442514264307	0.006812031339527847	0.0022356543116312114	0.005737303360298569	0.0022356543116312114	1.0
Pum1	1.6528284549713135	12.158159782879178	0.006860550371211395	0.005689091673640401	0.005689091673640401	0.00874328136803517	1.0
